x,y,code,name
-121.72301050357818,-24.790527544056488,C00001,Name_C00001
-305.2087497250858,-808.7594604916172,C00003,Name_C00003
-952.3447072057274,-18.46007609906168,C00004,Name_C00004
-768.7260633057564,-885.286102668979,C00005,Name_C00005
-697.5385558368943,895.4874332406816,C00006,Name_C00006
-55.78391204362612,321.00402379947656,C00007,Name_C00007
-113.16687962694601,117.80349152034132,C00008,Name_C00008
-221.6078544929134,-559.132219935019,C00009,Name_C00009
744.9438827154747,-237.24496180932653,C00010,Name_C00010
-237.7193506329985,540.3322906980732,C00011,Name_C00011
-87.80122090819059,134.43085365727737,C00012,Name_C00012
-6.927081242492093,934.790286815927,C00013,Name_C00013
172.03133704971575,719.402285087004,C00014,Name_C00014
781.4351323982697,-109.43225767648525,C00015,Name_C00015
23.03518332283764,270.7506871091834,C00016,Name_C00016
-152.210316279498,-273.2645120266636,C00017,Name_C00017
-74.96086970891895,423.88878965679476,C00018,Name_C00018
195.5667601343813,-623.7562787389439,C00019,Name_C00019
453.3319100192803,-135.14998714677455,C00020,Name_C00020
632.6256461684939,970.2499911144052,C00021,Name_C00021
702.574211704213,-496.31038300907045,C00022,Name_C00022
328.16168687063055,810.4444594146643,C00023,Name_C00023
-558.5979673780621,-922.6470266255334,C00024,Name_C00024
-126.98387456830429,849.8804766225941,C00025,Name_C00025
386.04860749094655,-642.0931290264949,C00026,Name_C00026
7.3856460141642515,-869.2905386069983,C00027,Name_C00027
-859.2345751303188,517.931416495453,C00028,Name_C00028
-632.0920529242109,42.28332801110829,C00029,Name_C00029
-544.7058432403591,341.72690977001605,C00030,Name_C00030
-986.1832902881032,792.907602769795,C00031,Name_C00031
-527.9111840511683,367.3424592611007,C00032,Name_C00032
-743.8617796050752,834.9777026975637,C00033,Name_C00033
-704.882430596512,-467.9862178241968,C00034,Name_C00034
-120.19892354052848,-174.44763474090922,C00035,Name_C00035
-985.4894594301743,584.8307374556385,C00036,Name_C00036
760.9683167877079,451.9544861411973,C00037,Name_C00037
652.3377104552517,-1042.4622292983365,C00038,Name_C00038
865.2668216400062,-963.1418060101057,C00039,Name_C00039
279.0097433964295,-657.9496067016338,C00040,Name_C00040
-774.7149821294888,-112.5255362208278,C00041,Name_C00041
-69.16510096362427,499.8684320803782,C00042,Name_C00042
314.3681230466806,723.8174420442089,C00043,Name_C00043
-703.3690436353982,997.7758463227578,C00044,Name_C00044
847.4495906321226,897.4896247900901,C00045,Name_C00045
-667.3618067729262,-959.2724588571954,C00046,Name_C00046
560.6117200320191,621.8983417096597,C00047,Name_C00047
975.1093482316215,-618.934433523174,C00048,Name_C00048
-902.7063286940815,-337.13883872341967,C00049,Name_C00049
-683.3676939749224,-435.2537045992683,C00050,Name_C00050
715.7391058805958,207.0934667547188,C00051,Name_C00051
622.2765151599257,554.9203900385208,C00052,Name_C00052
699.9859573403023,70.23646897991678,C00053,Name_C00053
230.96469753360338,889.3421199355099,C00054,Name_C00054
-699.4803485380421,-482.86368461256853,C00055,Name_C00055
-131.04071273356737,485.13229219950574,C00056,Name_C00056
554.8268250727333,-103.44072012203345,C00057,Name_C00057
208.47936650692992,510.77127250050404,C00058,Name_C00058
-126.58997271699398,734.9350613991573,C00059,Name_C00059
601.9594852942282,894.4743022936182,C00060,Name_C00060
-605.9746172596352,987.9428292779537,C00061,Name_C00061
212.79099394158973,843.9577132681574,C00062,Name_C00062
-131.04664902216803,133.37427225058988,C00063,Name_C00063
-725.2614190966785,-559.8390626095123,C00064,Name_C00064
185.4017420055535,-843.2103403654919,C00065,Name_C00065
-739.7965889479876,270.08769466573983,C00066,Name_C00066
27.70018045599825,176.52476298752885,C00067,Name_C00067
248.40166625072948,-914.2036523536254,C00068,Name_C00068
-800.315456280241,-638.9069402166674,C00070,Name_C00070
368.90453179731674,585.4546256654296,C00071,Name_C00071
802.5596821597507,854.947594942858,C00072,Name_C00072
290.52106853007115,761.4192456218827,C00074,Name_C00074
861.2490483729644,160.30069413669932,C00075,Name_C00075
65.3708264501584,-132.32436216135687,C00076,Name_C00076
-844.3957328262518,476.7009607545156,C00077,Name_C00077
289.93752906887346,-816.4510424113915,C00078,Name_C00078
657.1502815906482,920.3886208789252,C00079,Name_C00079
146.33357968536194,-119.36130656256375,C00080,Name_C00080
-910.8161070725573,-624.644304904275,C00081,Name_C00081
331.0045204707154,-402.85785967283664,C00082,Name_C00082
732.504552818567,602.3929296730677,C00083,Name_C00083
698.1870930937173,-862.8077943481542,C00084,Name_C00084
982.5539567352967,-314.49924291056914,C00085,Name_C00085
354.3223208663475,615.4455010085658,C00086,Name_C00086
-903.8343147466032,-571.467104866415,C00087,Name_C00087
521.9332724233772,-817.4166915793545,C00088,Name_C00088
-875.9824337724677,722.3706726546887,C00089,Name_C00089
-676.6634190783899,-566.4880066632329,C00090,Name_C00090
248.05296615121458,-256.4420818810921,C00091,Name_C00091
-927.5920507092948,-879.3648650787112,C00092,Name_C00092
-122.67418497359554,-796.2073565158756,C00093,Name_C00093
248.3285654500163,-506.3094028675556,C00094,Name_C00094
497.3717466150144,-804.4010388522848,C00095,Name_C00095
324.4556516921482,-630.4059968236522,C00096,Name_C00096
-674.0491332707336,-782.3266127448255,C00097,Name_C00097
605.7409968668787,-857.8146943545249,C00098,Name_C00098
798.618134136556,-371.6213720816008,C00099,Name_C00099
622.1821423786263,373.99884963553365,C00100,Name_C00100
-692.7568542684326,528.5119419892311,C00101,Name_C00101
795.2161083237504,62.556164171184975,C00103,Name_C00103
706.9493761890711,614.2850259203045,C00104,Name_C00104
912.6963488943999,173.01425577558138,C00105,Name_C00105
52.45885798559121,-650.4484964284301,C00106,Name_C00106
152.39048100837167,-917.5205005061883,C00107,Name_C00107
17.222493243315903,-938.5255936993649,C00108,Name_C00108
223.20392425543082,355.875272853512,C00109,Name_C00109
770.7771223785468,-57.98336637265949,C00110,Name_C00110
-724.029123880651,430.3813731764648,C00111,Name_C00111
-710.3293812668875,862.1897606066361,C00112,Name_C00112
583.6853975509399,-363.09118533719237,C00114,Name_C00114
18.825627409220978,423.64028251533705,C00115,Name_C00115
1079.8082907658822,736.8496430630745,C00116,Name_C00116
916.6988414862776,303.9100116308909,C00117,Name_C00117
-897.2910477031566,594.7911498670237,C00118,Name_C00118
592.5492231123253,-162.03126840040477,C00119,Name_C00119
108.21737145217006,125.17660677706442,C00120,Name_C00120
255.86406380870986,-116.61116469006464,C00121,Name_C00121
38.09212423594555,-612.6071182616736,C00122,Name_C00122
-235.97459873191156,27.85284104001357,C00123,Name_C00123
-502.92474878095226,522.3951444721926,C00124,Name_C00124
837.383624451711,278.6615075639644,C00125,Name_C00125
-236.7127607625058,-410.4036521083692,C00126,Name_C00126
662.3456097039476,848.568763950688,C00127,Name_C00127
833.1271304000362,930.6566018418121,C00128,Name_C00128
-541.481921195393,954.0862815773418,C00129,Name_C00129
-232.84972396314666,1007.0025836877151,C00130,Name_C00130
511.5053263376702,140.89645945843932,C00131,Name_C00131
155.79162766578258,-733.240189146202,C00132,Name_C00132
-23.42212630444016,-190.30486073064398,C00133,Name_C00133
-145.27997795572426,-643.2197626998592,C00134,Name_C00134
-752.71022604448,310.7556003826346,C00135,Name_C00135
-370.5280291649096,-410.82320858636757,C00136,Name_C00136
399.0157311973634,-800.3853612320722,C00137,Name_C00137
-322.14490351670275,288.5993531378695,C00138,Name_C00138
77.28182641190057,925.2587751009203,C00139,Name_C00139
-125.0978548430957,290.2703189455313,C00140,Name_C00140
344.53379884301927,-939.9643353786608,C00141,Name_C00141
374.5183906146301,184.2088154748092,C00142,Name_C00142
662.8917767178824,-494.21279269301465,C00143,Name_C00143
777.1012596036644,-389.8727059996796,C00144,Name_C00144
