x,y,code,name
-123.87693105837175,-38.433156213559045,C00001,Name_C00001
-782.4346273090073,-129.51075940065627,C00002,Name_C00002
-296.03575184835665,-803.8251080602532,C00003,Name_C00003
-945.9853766281022,-11.68998804420616,C00004,Name_C00004
-766.1536315333809,-865.1462966322354,C00005,Name_C00005
-693.177212354399,872.4593368820416,C00006,Name_C00006
-56.42615622586669,309.2612847143009,C00007,Name_C00007
-116.8753349922139,131.0712663191721,C00008,Name_C00008
757.9988247200096,-245.4877121016371,C00010,Name_C00010
-236.90196192419165,551.56389236545,C00011,Name_C00011
-80.78579781335256,142.77117507674268,C00012,Name_C00012
-7.907782656430374,938.6788025012125,C00013,Name_C00013
190.12690639654866,722.1909991009252,C00014,Name_C00014
772.1513896793507,-112.18006265675689,C00015,Name_C00015
24.73239483849445,278.07032358677003,C00016,Name_C00016
-173.88091796802343,-281.97683922863786,C00017,Name_C00017
-73.13404726297551,420.6719648769017,C00018,Name_C00018
196.70661130751014,-636.4303072736589,C00019,Name_C00019
458.3713845824381,-154.81292208153877,C00020,Name_C00020
627.4878817288042,975.1348745154953,C00021,Name_C00021
716.8954419728511,-494.97823123142524,C00022,Name_C00022
327.3606690189779,810.3809236037313,C00023,Name_C00023
-563.6329409396321,-927.511278979461,C00024,Name_C00024
-119.49594695854765,856.016583942641,C00025,Name_C00025
13.404990230542069,-879.2848523221528,C00027,Name_C00027
-864.8160206091158,510.042725978257,C00028,Name_C00028
-632.8085808868675,41.31664265847766,C00029,Name_C00029
-538.9939872847999,337.59215089387146,C00030,Name_C00030
-976.3783900359473,778.7643410512917,C00031,Name_C00031
-533.7168686729955,356.1477729683068,C00032,Name_C00032
-750.3400986408074,840.0890841419866,C00033,Name_C00033
-719.9648935676785,-467.14680177960287,C00034,Name_C00034
-112.98791196414938,-150.675279812193,C00035,Name_C00035
-999.716869352054,582.292694754544,C00036,Name_C00036
774.2077179975598,451.1993243206463,C00037,Name_C00037
847.754638812812,-977.0224951956376,C00039,Name_C00039
276.47093785143284,-666.7167574287832,C00040,Name_C00040
-785.8113961746551,-93.63111099554024,C00041,Name_C00041
-83.34012625384271,476.692673332023,C00042,Name_C00042
312.8737316139453,717.5750049110592,C00043,Name_C00043
-698.3142130375956,992.2527790423754,C00044,Name_C00044
850.266741182194,893.0246318307562,C00045,Name_C00045
-667.7267108720906,-957.3817680292467,C00046,Name_C00046
552.4519218453206,623.6559889860508,C00047,Name_C00047
970.691117501862,-613.3875508252826,C00048,Name_C00048
-906.6813859217914,-336.7937956319467,C00049,Name_C00049
-695.0612255810673,-423.7674600712757,C00050,Name_C00050
709.7672609638036,208.52412517268542,C00051,Name_C00051
619.0116738557116,550.7454810805308,C00052,Name_C00052
686.5787590116829,48.608440310958585,C00053,Name_C00053
228.33371858065388,896.298042776137,C00054,Name_C00054
-706.0075643554616,-464.4835534345044,C00055,Name_C00055
-132.82597309183447,487.57070625218756,C00056,Name_C00056
554.2622395922804,-101.31768065683282,C00057,Name_C00057
206.34042685324235,500.75247656425546,C00058,Name_C00058
-122.55025337881895,735.6153970101923,C00059,Name_C00059
-601.3190317412177,998.7322283819484,C00061,Name_C00061
204.59804005381454,867.4232925549339,C00062,Name_C00062
-140.83035913565914,144.07663919713775,C00063,Name_C00063
-727.4330004981722,-558.7406673908769,C00064,Name_C00064
184.21618316247722,-844.6469692329956,C00065,Name_C00065
-748.8388993193532,274.8398132768877,C00066,Name_C00066
39.71253293262231,161.86683001335544,C00067,Name_C00067
248.88612015705303,-920.6472877700052,C00068,Name_C00068
-386.3335948702122,-659.1857972008006,C00069,Name_C00069
-797.8599177000541,-641.4603932097434,C00070,Name_C00070
363.9196970584817,591.0478287955185,C00071,Name_C00071
797.6900909305768,864.9687027863914,C00072,Name_C00072
-238.16229791306276,-312.01987300450907,C00073,Name_C00073
285.9843089778553,772.659578511314,C00074,Name_C00074
851.5203157081702,174.52377314599224,C00075,Name_C00075
67.76025520998863,-121.85558815629489,C00076,Name_C00076
-855.6336689413615,506.88045678493336,C00077,Name_C00077
285.4626410545234,-819.3238702878829,C00078,Name_C00078
663.5251601876897,911.479594304194,C00079,Name_C00079
125.13887059348428,-99.08792952584037,C00080,Name_C00080
-894.856532811005,-618.9521705284661,C00081,Name_C00081
322.43106081645556,-407.5664629262696,C00082,Name_C00082
739.6044875684189,596.3308713568995,C00083,Name_C00083
692.4038616790987,-865.9275346408518,C00084,Name_C00084
969.2812394044871,-299.44231278409245,C00085,Name_C00085
360.85094688553335,623.7207889711672,C00086,Name_C00086
-893.1162933448857,-561.3976275694682,C00087,Name_C00087
500.28120694149175,-823.1405203327927,C00088,Name_C00088
-870.4427139982212,737.0555413113391,C00089,Name_C00089
-670.0789089195745,-558.7897431238597,C00090,Name_C00090
240.88653097484044,-256.01919999590905,C00091,Name_C00091
-124.02641460708668,-792.3477030588724,C00093,Name_C00093
264.0123157478066,-505.6848066467576,C00094,Name_C00094
503.8551819077037,-796.277407903606,C00095,Name_C00095
322.27242066177274,-641.060245478656,C00096,Name_C00096
-673.9695117488695,-778.5093351759457,C00097,Name_C00097
600.7155411605629,-867.9982106282647,C00098,Name_C00098
799.6632219196748,-389.90559807572146,C00099,Name_C00099
600.0200085270791,385.47813006824987,C00100,Name_C00100
-679.8862439433398,524.4596288719844,C00101,Name_C00101
-996.7839421165604,-596.4416989364526,C00102,Name_C00102
784.2560960373212,59.70110601228984,C00103,Name_C00103
899.5315747913739,173.1086212489177,C00105,Name_C00105
44.10843886820295,-653.1316373362152,C00106,Name_C00106
166.0641676403011,-913.0019703404973,C00107,Name_C00107
29.72909448289433,-952.6996970931094,C00108,Name_C00108
229.5381626119997,352.3103786563801,C00109,Name_C00109
761.5810807015765,-64.5907890526866,C00110,Name_C00110
-715.2413159712743,412.3365901291305,C00111,Name_C00111
-719.5700088053871,857.0889946966308,C00112,Name_C00112
-886.8889017278173,-71.34645923264762,C00113,Name_C00113
607.1066539104667,-364.10737868930676,C00114,Name_C00114
16.881466515363613,427.12002299826156,C00115,Name_C00115
1053.6753093280813,708.5411687596484,C00116,Name_C00116
908.249575472681,297.3465736616528,C00117,Name_C00117
-895.423945934888,609.3631724986858,C00118,Name_C00118
593.2284630955683,-170.35619741204852,C00119,Name_C00119
89.48292284309574,127.37403894559506,C00120,Name_C00120
262.2954993843176,-122.78309275940241,C00121,Name_C00121
34.55056510206402,-617.3568248247323,C00122,Name_C00122
-241.76780733484594,22.091751358592333,C00123,Name_C00123
-515.1441264431588,515.411270650727,C00124,Name_C00124
832.6745229955861,300.43969845533024,C00125,Name_C00125
-226.69876771524588,-396.39699187029595,C00126,Name_C00126
656.1757143306801,849.2261885528202,C00127,Name_C00127
832.7268826912643,930.6477560739505,C00128,Name_C00128
-559.6075510809915,974.6763024704471,C00129,Name_C00129
-253.77906539360973,1002.4001524263373,C00130,Name_C00130
522.5113494071434,144.66255093193755,C00131,Name_C00131
144.71620384864585,-748.6856385803386,C00132,Name_C00132
-26.27618345245192,-215.13603478064192,C00133,Name_C00133
-155.06640847386365,-639.4701848554934,C00134,Name_C00134
-760.5210965661056,307.5073544568281,C00135,Name_C00135
-375.25420162308194,-424.2665439560094,C00136,Name_C00136
-315.37931416931485,271.84026466337303,C00138,Name_C00138
67.3026697414986,928.0472870987138,C00139,Name_C00139
-139.0825014013345,305.07196440124176,C00140,Name_C00140
324.6558163270789,-939.1844720845006,C00141,Name_C00141
382.30932608490696,178.57563292836096,C00142,Name_C00142
665.5810273012938,-490.1497160374572,C00143,Name_C00143
770.7789052943825,-388.8631927046511,C00144,Name_C00144
-104.69252561152948,439.3844327972604,C00145,Name_C00145
-614.053489932218,93.23500703355388,C00146,Name_C00146
-764.9846591934045,-96.25800990428414,C00147,Name_C00147
-159.1887250050915,-554.304725051053,C00148,Name_C00148
-896.4466711436677,-78.92951859082596,C00149,Name_C00149
295.01418542144086,-974.2575607633812,C00150,Name_C00150
-42.27265420678674,-443.2511533751232,C00151,Name_C00151
389.3251688888079,-565.1627787735315,C00152,Name_C00152
-926.4766063441418,-272.29194555165213,C00153,Name_C00153
745.4335481078014,848.2585501299492,C00154,Name_C00154
-725.4527685274738,-272.667195032746,C00155,Name_C00155
-328.51695448633257,263.3000245448349,C00156,Name_C00156
53.6551284092799,-123.28777634327732,C00157,Name_C00157
346.6627649452541,-29.561763489137885,C00158,Name_C00158
222.35407156786022,-795.3421710210033,C00159,Name_C00159
134.71588658357481,-887.9975703484602,C00160,Name_C00160
419.72759785721735,-577.0833942017973,C00161,Name_C00161
813.277387886576,758.0413591418221,C00162,Name_C00162
-776.5019318968538,599.629929194025,C00163,Name_C00163
-243.7707392273913,576.8738341483478,C00164,Name_C00164
-60.480483969676854,-85.36598357834924,C00165,Name_C00165
736.3900557264091,901.261821181906,C00166,Name_C00166
-392.88159919414073,-614.3311517385117,C00167,Name_C00167
349.5229850570524,-126.17970716078145,C00168,Name_C00168
-600.4247496081073,-652.4386723347593,C00169,Name_C00169
-209.82212875030243,0.9411019830679273,C00170,Name_C00170
517.8295171885533,-392.975351707847,C00171,Name_C00171
-836.2984844120161,834.0767337993627,C00172,Name_C00172
-622.0989101690908,1032.2756748176557,C00173,Name_C00173
-350.8330958901143,82.33693209610423,C00174,Name_C00174
837.4288513513369,897.6748879989887,C00175,Name_C00175
-939.285427958974,-503.03492393910676,C00176,Name_C00176
-472.30519677158696,-294.2111306200844,C00177,Name_C00177
-586.3389994053891,-147.98976183400515,C00178,Name_C00178
-891.448242393201,394.59925025032715,C00179,Name_C00179
436.2522395560753,608.7780272064423,C00180,Name_C00180
-51.920218834043524,-36.722711426823395,C00181,Name_C00181
474.7138177953796,410.6430899150913,C00182,Name_C00182
444.7330716740682,525.2474847846146,C00183,Name_C00183
886.5602087173769,805.6626704718132,C00184,Name_C00184
158.13174851048691,253.53454035197873,C00185,Name_C00185
-982.3320293405383,-632.5557300341038,C00186,Name_C00186
-774.1589397859176,-551.212413464683,C00187,Name_C00187
-732.5949889109387,541.2549600659671,C00188,Name_C00188
828.3876976038756,370.1150721081501,C00189,Name_C00189
381.92319557068,213.08331038014984,C00190,Name_C00190
-212.35261977043905,327.7963298708536,C00191,Name_C00191
-648.8254069168275,983.0354593793156,C00192,Name_C00192
-710.2769956733284,-952.6912224629546,C00193,Name_C00193
605.7655123081302,320.26161025016404,C00194,Name_C00194
-249.71011861140877,3.6057545388799532,C00195,Name_C00195
-394.9873471432181,-816.5334667561602,C00196,Name_C00196
237.84020108037433,-553.1205654752539,C00197,Name_C00197
-687.9290392889609,274.5029443649897,C00198,Name_C00198
505.4128485675084,-992.0359700900156,C00199,Name_C00199
-837.0506501132058,-864.8633730023025,C00200,Name_C00200
-140.24599622719856,930.0907631543489,C00201,Name_C00201
26.743264687266226,-214.11765171589346,C00202,Name_C00202
40.35576102312454,-129.92906054225404,C00203,Name_C00203
120.78896276207547,68.60692776956012,C00204,Name_C00204
451.7235986382127,-893.6968809699032,C00205,Name_C00205
-114.17443917323021,412.203758683628,C00206,Name_C00206
-462.1724378057369,-335.1055006484891,C00207,Name_C00207
967.5283234234647,-230.3737862836968,C00208,Name_C00208
932.0730379691253,650.6848967915906,C00209,Name_C00209
665.7894227408896,-481.54065361102823,C00210,Name_C00210
-446.65383871651625,41.551054635033246,C00211,Name_C00211
437.051598025672,574.3506919904657,C00212,Name_C00212
65.186446435513,925.7061404021002,C00213,Name_C00213
607.8616379159859,-924.5465227646655,C00214,Name_C00214
46.63797585778766,69.43118821672827,C00215,Name_C00215
-692.2149172144111,77.83596262058177,C00216,Name_C00216
-632.8382048907496,864.6645576231548,C00217,Name_C00217
-543.0485442359877,359.0525555435348,C00219,Name_C00219
-0.1077832424864944,619.0499586978949,C00220,Name_C00220
215.30200531623873,206.67061284500053,C00221,Name_C00221
122.00640809380937,-714.022472008257,C00222,Name_C00222
823.0833363731334,-721.3132218193523,C00223,Name_C00223
133.1113249696088,407.38749113091853,C00224,Name_C00224
1.556390118071155,106.05534376661203,C00225,Name_C00225
443.59859577737257,-660.0257764857199,C00226,Name_C00226
-160.94250847505592,-728.3460357482606,C00227,Name_C00227
-57.43079102193431,623.7993253126501,C00228,Name_C00228
-720.4539412014582,-147.5682404169667,C00229,Name_C00229
70.84256292697111,548.4431464064984,C00230,Name_C00230
-381.85125359404503,-369.8908137061038,C00231,Name_C00231
-380.60359993545245,-131.0530262121764,C00232,Name_C00232
938.5591320320253,663.2014571862023,C00233,Name_C00233
54.95294805359048,428.94893751140825,C00234,Name_C00234
-767.4241979278535,792.0792652271475,C00235,Name_C00235
526.1601779523455,-1006.5898588560883,C00236,Name_C00236
450.83246621796906,-598.8689486571071,C00237,Name_C00237
499.4435278689392,985.3731893021895,C00238,Name_C00238
162.72852470688093,460.84576739352,C00239,Name_C00239
482.3752758628101,-256.32311226988264,C00240,Name_C00240
893.384881910519,-876.3901123402526,C00241,Name_C00241
879.5362912499284,626.7832470637477,C00242,Name_C00242
946.6266243530696,-289.59043597719926,C00243,Name_C00243
796.8414387352514,650.3514213281674,C00244,Name_C00244
517.0607445524299,-708.4807517385406,C00245,Name_C00245
-569.0999242464089,789.5401198672399,C00246,Name_C00246
-755.9554295969473,-303.98323763746566,C00247,Name_C00247
360.9665617945192,796.003868577174,C00249,Name_C00249
-1000.9178554918561,297.8067167015856,C00250,Name_C00250
-729.5850871985235,324.741690677764,C00251,Name_C00251
-14.934689218653396,-456.7167587750341,C00252,Name_C00252
-309.902960620904,934.8635591377097,C00253,Name_C00253
682.5725813756613,480.1486247845244,C00254,Name_C00254
-141.02149053495873,-615.3141497950393,C00255,Name_C00255
86.56723982855301,697.8827629876118,C00256,Name_C00256
-706.3718737793339,623.7265053351415,C00257,Name_C00257
135.9673925720559,-259.05081525269003,C00258,Name_C00258
-117.14045374380098,706.7364199156999,C00259,Name_C00259
-269.5940296749745,-290.67776624333067,C00260,Name_C00260
-481.86098143108666,-942.1567929001508,C00261,Name_C00261
504.9660614810151,-1006.3954498649794,C00262,Name_C00262
-965.749728378282,-248.5314994325737,C00263,Name_C00263
-1022.303269390979,777.1182371808818,C00264,Name_C00264
71.22399815664369,47.31458480745577,C00265,Name_C00265
-133.62970254091982,689.8490116877148,C00266,Name_C00266
260.80534321253145,569.1528254514631,C00267,Name_C00267
-982.405334035604,-740.4690146169736,C00268,Name_C00268
791.5261793993566,-556.4872585404559,C00269,Name_C00269
-725.904548032025,-826.6914692148988,C00270,Name_C00270
159.49809490267901,-340.1464200060021,C00271,Name_C00271
-191.35427345221586,-684.0201115019199,C00272,Name_C00272
496.7879935348537,-470.7042535980449,C00273,Name_C00273
-979.0581648896109,-92.15800977174425,C00274,Name_C00274
918.5373706642052,843.5424090675546,C00276,Name_C00276
-780.2777813025959,-569.6263650836598,C00277,Name_C00277
-426.07260974926305,992.4737356343039,C00278,Name_C00278
63.5174922327578,807.8890236741883,C00279,Name_C00279
-272.2972788752531,416.06192425517935,C00280,Name_C00280
-73.66871026273967,-46.30657642398599,C00281,Name_C00281
-815.6916900314493,-379.91535349813046,C00282,Name_C00282
-555.1933390153176,593.652698448755,C00283,Name_C00283
-792.455107764097,266.02103485338966,C00284,Name_C00284
856.9138565123257,463.02044996416953,C00285,Name_C00285
290.4175061297191,-413.19079141675485,C00286,Name_C00286
430.3624116890759,-717.2925934456648,C00287,Name_C00287
317.1591058577462,-84.6930277084188,C00288,Name_C00288
322.963120079691,-75.81375420990702,C00289,Name_C00289
248.0121668637061,-528.3487551928699,C00290,Name_C00290
-358.7261964301958,420.223618726152,C00291,Name_C00291
929.7415258738131,-399.5431322602887,C00292,Name_C00292
-248.91482068700378,-994.0701004340395,C00293,Name_C00293
-6.085945983346306,16.09112468642435,C00294,Name_C00294
-537.8192298448031,153.63939162430086,C00295,Name_C00295
-870.4562934318847,84.34232805848494,C00296,Name_C00296
776.858277336703,62.69613529560814,C00297,Name_C00297
-748.3752213406062,-53.36513368196498,C00298,Name_C00298
44.66645428401031,-895.0194067618365,C00299,Name_C00299
483.6430910082996,-507.38631512463843,C00300,Name_C00300
-818.2744280252434,246.00486678035486,C00301,Name_C00301
993.716415850019,-484.09482839759966,C00302,Name_C00302
-498.6892845813157,-45.70007578406762,C00303,Name_C00303
-975.1082699200322,-112.51764020078605,C00304,Name_C00304
667.1638083176132,394.36895023196666,C00305,Name_C00305
-433.770281450407,942.4278056989627,C00306,Name_C00306
-858.5808517989977,-336.01910929114933,C00307,Name_C00307
946.495888064436,-21.74847389041681,C00308,Name_C00308
-698.4075649002426,-572.2830034613509,C00309,Name_C00309
-412.93582039801606,-679.417909854207,C00310,Name_C00310
-178.0934182329373,21.369811448747022,C00311,Name_C00311
861.0524570569663,-611.1610498724273,C00312,Name_C00312
302.2032108110506,61.86268521230206,C00313,Name_C00313
652.3098897952348,-820.1049825200565,C00314,Name_C00314
963.6888113006739,89.69744883315074,C00315,Name_C00315
-547.6521396080285,-560.3228642843636,C00316,Name_C00316
-430.1063368494557,-309.45272774904225,C00317,Name_C00317
652.6463225877062,354.41971044746566,C00318,Name_C00318
-919.1468024696854,-781.4211789728148,C00319,Name_C00319
-313.8277590300461,-369.49399033907105,C00320,Name_C00320
38.512861655881245,544.539260614112,C00321,Name_C00321
-770.0178023836024,-675.6785260248893,C00322,Name_C00322
-914.9041116947594,877.4485137483746,C00323,Name_C00323
34.28804494658846,781.679551232169,C00324,Name_C00324
-71.91614398483503,1026.7791843055184,C00325,Name_C00325
409.2356548780828,-135.34810865940725,C00326,Name_C00326
-1023.3651506395458,654.1643825641166,C00327,Name_C00327
733.3631134736121,-155.15555655641347,C00328,Name_C00328
242.04013167877213,542.3336211612904,C00329,Name_C00329
442.91088099334047,333.0746799988228,C00330,Name_C00330
-587.1200285029589,-417.8121172071799,C00331,Name_C00331
-806.8431373614914,240.31242264547322,C00332,Name_C00332
-82.89572038377511,334.6455144451284,C00333,Name_C00333
108.115482651241,277.2202211222378,C00334,Name_C00334
-55.03838290457972,463.5124783890235,C00335,Name_C00335
793.98824606543,-410.2722832734046,C00336,Name_C00336
745.6503308129818,-651.426054783042,C00337,Name_C00337
935.3683086642839,-716.247548687082,C00338,Name_C00338
552.4143438192874,166.3059641859975,C00339,Name_C00339
-331.24897069617253,-255.13865567500002,C00340,Name_C00340
639.1084244165314,256.3218528182979,C00341,Name_C00341
-304.141457696618,-8.012992955193475,C00342,Name_C00342
871.1729880923399,-881.9279834334187,C00343,Name_C00343
-212.14540067414464,816.9552742421693,C00344,Name_C00344
-243.90291253488334,803.7393935281011,C00345,Name_C00345
254.60172700288305,-434.77945480329413,C00346,Name_C00346
428.7699776468252,-612.7592797952669,C00347,Name_C00347
756.3274339928287,457.0396175611664,C00348,Name_C00348
-432.4777252254634,387.66788618391524,C00349,Name_C00349
-970.2833139477775,-740.0830268051774,C00350,Name_C00350
-645.3498377268028,964.8538110691038,C00351,Name_C00351
-867.9824388641817,-605.2304129285811,C00352,Name_C00352
454.300905161245,301.80113249838314,C00353,Name_C00353
165.55178499754288,518.2350022731865,C00354,Name_C00354
563.781821629899,958.1023946646067,C00355,Name_C00355
-198.01251467586363,-412.38798636026496,C00356,Name_C00356
-133.2602347707523,174.1481717840107,C00357,Name_C00357
-114.16450893332885,-878.7262903053161,C00358,Name_C00358
213.2039230341691,353.7325677321602,C00359,Name_C00359
-497.4929372109159,628.600264413869,C00360,Name_C00360
-284.97879095245946,-618.4004710008329,C00362,Name_C00362
225.51185904926598,-584.199197643723,C00363,Name_C00363
-459.1352906105888,-378.69978399208367,C00364,Name_C00364
65.73571150307217,-175.9302051181245,C00365,Name_C00365
-778.4997114663447,-664.0503756154051,C00366,Name_C00366
-423.83128448293394,631.130810099624,C00367,Name_C00367
-171.41023177191838,293.7936837450811,C00368,Name_C00368
-34.71230814894295,793.3459329041781,C00369,Name_C00369
124.39507034620482,317.48227703414426,C00370,Name_C00370
298.10975136891886,-465.7550343886279,C00371,Name_C00371
462.23936589878025,748.337447037349,C00372,Name_C00372
817.7195073189099,-329.6386370586256,C00373,Name_C00373
221.22514155084417,-938.3315963030464,C00374,Name_C00374
432.3176120842326,-559.9649749328973,C00375,Name_C00375
-786.0686395013737,994.1770096139834,C00376,Name_C00376
-982.5388431832176,-587.788764094907,C00377,Name_C00377
520.3793062646182,768.3803902749489,C00378,Name_C00378
976.6855082438177,361.05165349723666,C00379,Name_C00379
847.8187010863209,-289.31159236864784,C00380,Name_C00380
548.6093882310349,-515.5042232163918,C00381,Name_C00381
-588.0166010378076,-868.7876261237867,C00382,Name_C00382
-668.1197053711797,272.5456606457333,C00383,Name_C00383
775.4480258915278,354.2544201462567,C00384,Name_C00384
-235.84045805781196,-490.66281585012774,C00385,Name_C00385
-21.411859883065574,-757.1677187909246,C00386,Name_C00386
-253.687183152099,375.51952051082577,C00387,Name_C00387
510.17792921639375,829.8844748185572,C00389,Name_C00389
-153.01515279391464,689.772686929881,C00390,Name_C00390
279.6156054959877,-813.9790368153936,C00391,Name_C00391
-588.4844802622954,771.0689085565284,C00392,Name_C00392
-300.71517325843524,33.50983451716279,C00393,Name_C00393
-437.2434910332064,-345.5679906455776,C00394,Name_C00394
-761.272771272002,-652.4899367926449,C00395,Name_C00395
-968.8996323422036,840.3119652272984,C00396,Name_C00396
536.0616917724434,-841.8062640942316,C00397,Name_C00397
748.2202928739753,-563.6190173791022,C00398,Name_C00398
-513.3884528465348,-234.92286292200947,C00399,Name_C00399
-429.08963761039024,-724.5621102262528,C00400,Name_C00400
-701.6766621461059,987.084231067837,C00401,Name_C00401
359.1789664277097,355.25278061594526,C00402,Name_C00402
574.5757564973915,420.409685878217,C00403,Name_C00403
