x,y,code,name
-91.86178488465218,-37.707624310800206,C00001,Name_C00001
-749.1187169477734,-91.98149865480585,C00002,Name_C00002
-335.2518275388335,-800.1831391609775,C00003,Name_C00003
-940.4665334440086,-13.131896281585858,C00004,Name_C00004
-748.5551551193095,-885.9402696336084,C00005,Name_C00005
-706.2001301917779,885.4391161043081,C00006,Name_C00006
-104.49818084944815,289.50848399639136,C00007,Name_C00007
-125.3252649937346,177.32422602407954,C00008,Name_C00008
-189.3804022022245,-535.8161755414255,C00009,Name_C00009
758.8781617062283,-287.6685414059009,C00010,Name_C00010
-207.47710114113602,568.5997617342454,C00011,Name_C00011
-83.01399661479664,194.39958721064545,C00012,Name_C00012
8.028618918835704,940.2726661375646,C00013,Name_C00013
230.9842256168364,735.6257577654526,C00014,Name_C00014
780.6480658294207,-107.3005600445359,C00015,Name_C00015
50.45065302729685,308.4787436775355,C00016,Name_C00016
-189.75454594681125,-269.68242504597816,C00017,Name_C00017
-78.71380508836387,387.02250984592536,C00018,Name_C00018
215.56906487363506,-599.1343984171139,C00019,Name_C00019
461.9190301569103,-203.8542742734387,C00020,Name_C00020
615.2555392615491,954.365075556081,C00021,Name_C00021
672.3056987275043,-540.6616833064169,C00022,Name_C00022
304.35106906046155,779.8229944877125,C00023,Name_C00023
-531.6703164988171,-935.2341926416802,C00024,Name_C00024
-152.90636366777025,857.7022435194372,C00025,Name_C00025
320.28955123622916,-676.3692586906274,C00026,Name_C00026
31.400606950727088,-879.9422223710861,C00027,Name_C00027
-790.4659092346598,526.0964063770012,C00028,Name_C00028
-633.0289085898169,83.20816417244698,C00029,Name_C00029
-509.169056387779,341.7043314271859,C00030,Name_C00030
-992.484201759833,804.1664550169986,C00031,Name_C00031
-515.7435574094874,379.3827513159791,C00032,Name_C00032
-732.3605514905626,832.1949662798103,C00033,Name_C00033
-737.2190524165495,-472.1590718687851,C00034,Name_C00034
-107.36409363393285,-163.55403833155282,C00035,Name_C00035
-979.0613636295352,583.5105654606206,C00036,Name_C00036
761.3910744365086,443.32422776377393,C00037,Name_C00037
672.526547764166,-1032.361325532212,C00038,Name_C00038
858.3367565697847,-963.5731095416805,C00039,Name_C00039
259.80676687285944,-693.4865257903268,C00040,Name_C00040
-734.8475903129685,-55.13041857614867,C00041,Name_C00041
-92.62954090668794,485.89169111046556,C00042,Name_C00042
320.2491654982352,720.6110284724605,C00043,Name_C00043
-752.0668995703078,987.4880754478355,C00044,Name_C00044
835.0104796181016,882.1861565954639,C00045,Name_C00045
-647.1148916990244,-947.2745760290045,C00046,Name_C00046
553.8835629042977,628.7920443198577,C00047,Name_C00047
953.2299872404649,-632.2651369360154,C00048,Name_C00048
-690.6922557604117,-449.945717132534,C00050,Name_C00050
732.0434935504179,209.64560950349468,C00051,Name_C00051
634.7365197356025,520.1515582522123,C00052,Name_C00052
672.0922479281672,68.4776804124323,C00053,Name_C00053
221.71841064978403,929.6595317600709,C00054,Name_C00054
-150.8313370720711,459.53810223786667,C00056,Name_C00056
204.35819047301874,510.458528807986,C00058,Name_C00058
-58.44716856581266,706.4585261776252,C00059,Name_C00059
597.8898684591878,908.2072329284464,C00060,Name_C00060
199.8221434917287,906.9166605823164,C00062,Name_C00062
-136.14462734640233,143.50870427798466,C00063,Name_C00063
-743.9534740315047,-576.6631387563252,C00064,Name_C00064
166.55631173639935,-833.6433616963632,C00065,Name_C00065
-764.250203659255,233.90191263786255,C00066,Name_C00066
36.055613393697044,151.8704204226825,C00067,Name_C00067
-371.6388949550489,-687.139964619125,C00069,Name_C00069
-765.4569332780279,-654.5170975584429,C00070,Name_C00070
371.4794807830359,611.0310734070141,C00071,Name_C00071
829.7840555906389,881.0199955326228,C00072,Name_C00072
-215.5450704241785,-275.01310368855457,C00073,Name_C00073
303.736152233374,759.2618283926967,C00074,Name_C00074
864.6391675085681,154.37838347172686,C00075,Name_C00075
77.46159468777348,-149.63142245347652,C00076,Name_C00076
-897.5458304217748,493.3302443063858,C00077,Name_C00077
308.6848426402672,-808.0139824520121,C00078,Name_C00078
698.2914991328064,938.2898795388269,C00079,Name_C00079
143.1297099289208,-62.322588250650405,C00080,Name_C00080
-859.1377056388424,-605.2417316579186,C00081,Name_C00081
282.4664013976821,-385.1402046721064,C00082,Name_C00082
740.0593077885364,583.9659521015393,C00083,Name_C00083
711.0763598164658,-871.8003838878725,C00084,Name_C00084
979.7514616477819,-318.31027625353147,C00085,Name_C00085
364.20338078556506,664.1978695723875,C00086,Name_C00086
-875.8779964655103,-596.4455620846899,C00087,Name_C00087
-864.8918312721927,754.6602926481748,C00089,Name_C00089
-683.6781243765219,-543.0380053295594,C00090,Name_C00090
238.3091841946922,-217.95299651522754,C00091,Name_C00091
-908.1541058705297,-853.9269837821188,C00092,Name_C00092
259.00504324425356,-485.8416755131191,C00094,Name_C00094
488.67678187697675,-814.1238707861313,C00095,Name_C00095
341.33040940187874,-635.4902525426561,C00096,Name_C00096
-677.2418192549636,-785.5019523956249,C00097,Name_C00097
550.7985881909939,-892.5566031273262,C00098,Name_C00098
795.8413857658268,-379.3623654874606,C00099,Name_C00099
601.2733452021589,411.6507151990467,C00100,Name_C00100
-713.3604614566285,535.7416286857899,C00101,Name_C00101
-993.055201606514,-568.9606841929976,C00102,Name_C00102
770.5919607927835,48.42995883973191,C00103,Name_C00103
690.9288682843307,626.775938625391,C00104,Name_C00104
880.4976903005521,160.55417695747832,C00105,Name_C00105
75.32078907086161,-626.6045150540941,C00106,Name_C00106
39.47250033853625,-952.8743249899916,C00108,Name_C00108
218.28079406576637,354.99294534486796,C00109,Name_C00109
798.308682096353,-69.07175513831366,C00110,Name_C00110
-699.379713010296,455.1383599163655,C00111,Name_C00111
-704.4121677624304,812.036167289684,C00112,Name_C00112
-879.1507389959147,-55.661644557752496,C00113,Name_C00113
577.2945787329172,-385.08665053208523,C00114,Name_C00114
45.56264082785164,498.57509771249954,C00115,Name_C00115
1028.2107837680035,718.475168153379,C00116,Name_C00116
945.5305627933315,296.19676087616637,C00117,Name_C00117
-907.3245464689368,554.1544336822201,C00118,Name_C00118
607.1024959633838,-158.01773424398448,C00119,Name_C00119
115.34585904810038,132.97510182657112,C00120,Name_C00120
238.10022915641528,-146.86672654650062,C00121,Name_C00121
19.140695942025424,-596.4207743719966,C00122,Name_C00122
-243.16164682506087,7.120055752639338,C00123,Name_C00123
-575.1544734992835,545.6851620329073,C00124,Name_C00124
782.7642177012882,254.1931431395389,C00125,Name_C00125
-250.27779458109794,-425.58408884527626,C00126,Name_C00126
657.2133613944088,860.8112040708087,C00127,Name_C00127
829.7884423312922,983.4680972953462,C00128,Name_C00128
-509.76786600728906,973.2904613439867,C00129,Name_C00129
-223.66678066651104,973.1717688823402,C00130,Name_C00130
506.9542110514496,192.55698123137296,C00131,Name_C00131
-9.089487448673417,-193.0746074870944,C00133,Name_C00133
-153.627286274029,-640.4722190971374,C00134,Name_C00134
-755.1917480185581,297.68159131264434,C00135,Name_C00135
-350.44916062662406,-410.3122334260354,C00136,Name_C00136
388.64194694175984,-774.9484166086309,C00137,Name_C00137
-266.5856644221515,273.82827765054134,C00138,Name_C00138
70.75255650548209,968.0954087562657,C00139,Name_C00139
-123.00435804335052,313.82286394348137,C00140,Name_C00140
327.3455341574362,-930.1349003559793,C00141,Name_C00141
413.00743543472714,151.1467196726152,C00142,Name_C00142
623.6300008153626,-459.9274850753837,C00143,Name_C00143
783.223360390959,-419.2865459527879,C00144,Name_C00144
-124.1098872802447,443.1585363239991,C00145,Name_C00145
-598.9825336398325,121.0109642501667,C00146,Name_C00146
-816.9232723019128,-45.35574115024138,C00147,Name_C00147
-140.37029373884536,-522.3973391778925,C00148,Name_C00148
-880.146077371724,-86.28998968334503,C00149,Name_C00149
266.6156346691608,-980.184211078776,C00150,Name_C00150
2.474341057255245,-444.4828804046657,C00151,Name_C00151
-941.4369584588466,-285.383237959232,C00153,Name_C00153
723.3153849858742,837.301296949972,C00154,Name_C00154
-738.4400326005753,-275.64621957963834,C00155,Name_C00155
-286.8014040017309,203.0059056033561,C00156,Name_C00156
62.65715557058361,-145.43383603311398,C00157,Name_C00157
332.47212685053194,14.054298710377338,C00158,Name_C00158
227.53787952052403,-790.5994681775561,C00159,Name_C00159
136.82829946156818,-917.69865013089,C00160,Name_C00160
