x,y,code,name
-120.14145949955072,-27.48256989426872,C00001,Name_C00001
-810.428470929946,-107.17099266054436,C00002,Name_C00002
-321.40090260886063,-785.0735777568582,C00003,Name_C00003
-969.878396455431,-35.01156014261184,C00004,Name_C00004
-770.3579764649623,-879.9716261707589,C00005,Name_C00005
-711.0376505829358,927.8627316345372,C00006,Name_C00006
-41.341412303701475,314.64921905193415,C00007,Name_C00007
-106.15891146461821,134.0779508359125,C00008,Name_C00008
723.8221930142399,-229.0762566967232,C00010,Name_C00010
-236.97346180121053,526.663258101296,C00011,Name_C00011
-75.99069601558311,138.47754776426868,C00012,Name_C00012
-10.39982268742385,912.2980247264045,C00013,Name_C00013
781.9366720851041,-105.99251607240217,C00015,Name_C00015
7.726244842725663,278.8764118033248,C00016,Name_C00016
-123.28111133841894,-272.06796301566635,C00017,Name_C00017
-42.868565281024566,405.99789191677087,C00018,Name_C00018
641.4112590882193,966.6505898122022,C00021,Name_C00021
702.0077301502462,-516.1246786364381,C00022,Name_C00022
307.5662628385023,789.5999615251731,C00023,Name_C00023
-562.0220795508044,-909.7910874703734,C00024,Name_C00024
-144.38532366289556,853.1799073405563,C00025,Name_C00025
389.69408574733023,-632.0168564251219,C00026,Name_C00026
8.196863739775267,-870.288522988246,C00027,Name_C00027
-852.7273465674206,518.7008565601943,C00028,Name_C00028
-601.3949606046713,40.67814881402797,C00029,Name_C00029
-553.1239785044633,350.4334243628527,C00030,Name_C00030
-977.7063740788157,788.8645367202166,C00031,Name_C00031
-541.6178887705141,356.0472421164549,C00032,Name_C00032
-728.4541387401912,838.4272648864924,C00033,Name_C00033
-697.0399620698494,-449.00857041525364,C00034,Name_C00034
-104.73320253702504,-167.19769884732324,C00035,Name_C00035
-996.881244252387,580.1259877068272,C00036,Name_C00036
773.9994705406609,431.9433909969596,C00037,Name_C00037
641.6910708000628,-1058.6158650331713,C00038,Name_C00038
861.6533611751554,-977.9757880578654,C00039,Name_C00039
305.38635323848126,-621.1109911419592,C00040,Name_C00040
-757.7991214393963,-107.00152611760049,C00041,Name_C00041
-82.43847218421058,507.6046757057312,C00042,Name_C00042
