x,y,code,name
-110.63907211338059,-39.519324417460645,C00001,Name_C00001
-758.7654992911652,-128.63303299587037,C00002,Name_C00002
-311.14830797994586,-819.0729555917889,C00003,Name_C00003
-957.2315912343028,-25.727971466238504,C00004,Name_C00004
-758.3235851351876,-861.6386337893401,C00005,Name_C00005
-710.455992316355,884.2281544892246,C00006,Name_C00006
-132.91212129689376,121.77744349579532,C00008,Name_C00008
-207.3288353587728,-534.0098407633179,C00009,Name_C00009
760.8099854364297,-259.0935891169128,C00010,Name_C00010
-226.27836908673112,569.0300837314102,C00011,Name_C00011
-83.82050801094566,147.80746317395466,C00012,Name_C00012
3.467761954729337,955.5400322453918,C00013,Name_C00013
218.18782021066542,726.5189005638932,C00014,Name_C00014
783.1280999686422,-113.5715568854207,C00015,Name_C00015
7.305494997402235,298.86848055304273,C00016,Name_C00016
-165.27769610318487,-287.5456241491526,C00017,Name_C00017
-86.054400217714,412.1691101006626,C00018,Name_C00018
218.08676840530714,-610.7440680593236,C00019,Name_C00019
480.4427929206233,-184.240388358297,C00020,Name_C00020
619.4213924360402,988.7574289687919,C00021,Name_C00021
714.5983820145605,-518.0047528508841,C00022,Name_C00022
322.2278117152001,807.1143913196249,C00023,Name_C00023
-563.8493369079636,-920.4111327551223,C00024,Name_C00024
-147.20630433469648,836.4502803148993,C00025,Name_C00025
340.1213969752966,-623.0820634516379,C00026,Name_C00026
34.254780145127235,-893.7021405801881,C00027,Name_C00027
-844.193311695772,512.7915506462525,C00028,Name_C00028
-646.1823826663309,50.45528498680288,C00029,Name_C00029
-511.4477348594151,328.1979451524155,C00030,Name_C00030
-960.7517781575256,789.6682119315923,C00031,Name_C00031
-530.2692255011445,378.9278545648988,C00032,Name_C00032
-733.8709369821257,853.3840787025547,C00033,Name_C00033
-745.5363234712522,-448.217364708892,C00034,Name_C00034
-110.85066851508483,-170.49075197260728,C00035,Name_C00035
-963.7416244321164,584.9621458823958,C00036,Name_C00036
788.1180407380922,444.98281201232754,C00037,Name_C00037
682.9724539282437,-1042.9321801999502,C00038,Name_C00038
841.9001000720066,-959.0273909638516,C00039,Name_C00039
250.5070096811056,-672.1120404354738,C00040,Name_C00040
-101.0278484019508,489.34300127493964,C00042,Name_C00042
323.1769571743432,726.4760464121717,C00043,Name_C00043
-708.1044152421416,995.6226607087406,C00044,Name_C00044
839.2391882739215,893.9266805844917,C00045,Name_C00045
-620.5890778045481,-952.0902811632358,C00046,Name_C00046
555.8907726136487,628.7146392884201,C00047,Name_C00047
979.9730327500287,-607.2300576352064,C00048,Name_C00048
-918.1253252116347,-323.0406241662553,C00049,Name_C00049
-695.6866242922487,-410.149786149738,C00050,Name_C00050
748.516658375486,205.01495639356753,C00051,Name_C00051
644.8472932151464,531.7056204847062,C00052,Name_C00052
697.3939535049868,75.06494810424938,C00053,Name_C00053
215.69955524883528,894.310890470245,C00054,Name_C00054
-693.5969391397432,-435.60132670720293,C00055,Name_C00055
-151.78586897785897,494.06035540616676,C00056,Name_C00056
563.532000196619,-120.03418756321345,C00057,Name_C00057
